"id","year","as_cafe","ac_cafe","p_cafe","prec_mar","prec_aug","tmean_mar","tmean_aug","tmax_mar","tmax_aug","tmin_mar","tmin_aug","alt_mn","alt_sd","alt_dm"
19364,2011,1071,852,383.2824,123.320144,20.733813,14.18885,14.597842,16.93381,17.59784,11.443885,11.597842,2520.38043478261,515.931972451435,1
19364,2012,1071,852,383.2824,103.359712,13.892086,14.39388,14.803597,17.29388,17.95504,11.493885,11.652158,2520.38043478261,515.931972451435,1
19364,2013,1000,843,462.6988,51.964029,24.791367,15.08058,14.483813,17.78058,17.09424,12.380576,11.873381,2520.38043478261,515.931972451435,1
19392,2007,1453,1341,988,103.231405,46.190083,19.1062,18.379752,21.9062,20.95744,16.306198,15.802066,1679.81742738589,569.606260085293,1
19392,2008,1419,1196,784,215.27686,47.561983,18.67975,18.822727,21.57975,21.58595,15.779752,16.059504,1679.81742738589,569.606260085293,1
19392,2009,1433,800,502,237.909091,104.842975,19.09008,19.589669,21.64215,22.38967,16.53843,16.789669,1679.81742738589,569.606260085293,1
19392,2010,1446,1298,813,22.421488,12.826446,20.3905,18.751653,23.4905,21.75537,17.290496,15.747934,1679.81742738589,569.606260085293,1
19392,2011,1447,1196,749.1691,153.92562,26.801653,18.84132,19.329752,21.6376,22.37314,16.045041,16.286364,1679.81742738589,569.606260085293,1
19392,2012,1147,420,462,129.231405,20.070248,19.07934,19.531405,22.00165,23.02603,16.157025,16.036777,1679.81742738589,569.606260085293,1
19392,2013,1650,1267,1042.7634,60.301653,21.016529,19.62025,19.020248,22.32025,21.72025,16.920248,16.320248,1679.81742738589,569.606260085293,1
19397,2007,1982,1353,1156,111.472817,45.037891,14.48122,13.705601,17.28122,16.3056,11.681219,11.105601,2496.39173553719,665.812171670683,1
19397,2008,2005,1322,1005,208.008237,46.103789,13.98814,14.136244,16.88814,16.93591,11.088138,11.336573,2496.39173553719,665.812171670683,1
19397,2009,1975,1800,1309,247.439868,109.436573,14.44942,14.893245,17.01252,17.68929,11.886326,12.097199,2496.39173553719,665.812171670683,1
19397,2010,2041,1658,1238,25.47117,13.423394,15.76161,14.13196,18.86161,17.2112,12.661614,11.052883,2496.39173553719,665.812171670683,1
19397,2011,2041,1529,1141.4595,165.660626,30.504119,14.20577,14.585832,17.02208,17.58699,11.389456,11.584679,2496.39173553719,665.812171670683,1
19397,2012,5101,4811,2405.3101,144.835255,23.589786,14.38353,14.806755,17.25502,18.30329,11.512026,11.310214,2496.39173553719,665.812171670683,1
19397,2013,2901,2228,1324.1313,67.228995,22.68369,14.97891,14.328995,17.67891,17.029,12.278913,11.628995,2496.39173553719,665.812171670683,1
19450,2007,1131,1043,1042,119.55377,47.793572,22.1885,21.495056,24.89246,24.06452,19.484549,18.925711,935.737361282367,255.78887189463,0
19450,2008,1146,986,876,212.467244,46.804697,21.80927,21.929048,24.69889,24.72052,18.919654,19.137577,935.737361282367,255.78887189463,0
19450,2009,1157,720,612,242.856613,129.268232,22.15525,22.739802,24.59234,25.51582,19.718171,19.963906,935.737361282367,255.78887189463,0
19450,2010,1167,775,722,35.18047,19.724351,23.44289,21.90309,26.50371,24.95698,20.3822,18.849197,935.737361282367,255.78887189463,0
19450,2011,1204,800,664.9626,123.729295,31.210136,21.90371,22.5644,24.68455,25.55426,19.122868,19.574536,935.737361282367,255.78887189463,0
19450,2012,1936,980,1078,157.384425,25.851669,22.3293,22.822373,25.1314,26.3492,19.527194,19.29555,935.737361282367,255.78887189463,0
19450,2013,1908,1566,1288.6316,67.891224,20.928307,22.67923,22.123733,25.31978,24.82373,20.03869,19.423733,935.737361282367,255.78887189463,0
19455,2007,497,361,227,69.142222,68.075556,18.38044,17.764,21.04667,20.10356,15.714222,15.424444,1737.06726457399,1031.01446147929,1
19455,2008,504,411,230,157.008889,79.968889,17.87867,18.124,20.73644,20.72489,15.020889,15.523111,1737.06726457399,1031.01446147929,1
19455,2009,479,405,217,157.36,62.915556,18.24044,18.961333,20.68,21.55956,15.800889,16.363111,1737.06726457399,1031.01446147929,1
19455,2010,504,379,222,10.426667,12.48,19.92267,18.215111,22.89689,20.92711,16.948444,15.503111,1737.06726457399,1031.01446147929,1
19455,2011,505,349,204.6579,102.866667,11.831111,18.09644,18.600444,20.76044,21.54044,15.432444,15.660444,1737.06726457399,1031.01446147929,1
19455,2012,578,418,418,69.146667,15.342222,18.38267,18.803556,21.236,21.77244,15.529333,15.834667,1737.06726457399,1031.01446147929,1
19455,2013,562,422,347.522,40.742222,23.586667,19.04489,18.484,21.73111,21.01911,16.358667,15.948889,1737.06726457399,1031.01446147929,1
19473,2007,5234,3533,4715,138.331126,131.266556,17.70017,17.088079,20.35199,19.39603,15.04851,14.780132,1906.72516556291,466.92701759874,1
19473,2008,5271,4949,5876,220.509934,120.379139,17.22748,17.353974,19.95795,19.80579,14.49702,14.902152,1906.72516556291,466.92701759874,1
19473,2009,5556,4722,5362,275.415563,187.346026,17.6043,18.248179,19.99834,20.84056,15.210265,15.655795,1906.72516556291,466.92701759874,1
19473,2010,5314,3942,4557,27.928808,23.970199,19.0043,17.42947,21.94586,20.11573,16.062914,14.743377,1906.72516556291,466.92701759874,1
19473,2011,5359,3975,4197.6069,100.683775,29.798013,17.35298,17.920199,19.93444,20.85066,14.771523,14.989735,1906.72516556291,466.92701759874,1
19473,2012,6339,4680,4446,185.258278,29.258278,17.7207,18.176325,20.69023,21.29421,14.751159,15.058444,1906.72516556291,466.92701759874,1
19473,2013,6915,5727,4712.9956,76.713576,37.895695,18.23775,17.766225,20.81523,20.31788,15.660265,15.21457,1906.72516556291,466.92701759874,1
19517,2007,2221,1591,1062,99.776982,34.428367,13.9788,13.1649,16.7788,15.63266,11.178797,10.697182,2391.60803059273,712.07632846054,1
19517,2008,2259,2101,1248,247.933142,67.464183,13.53744,13.752006,16.54995,16.52584,10.524928,10.978223,2391.60803059273,712.07632846054,1
19517,2009,2300,1978,1124,296.195798,66.592646,13.91714,14.363181,16.56137,16.99628,11.272923,11.730086,2391.60803059273,712.07632846054,1
19517,2010,2341,2222,1218,14.320917,5.464183,15.47254,13.701767,18.5362,16.59842,12.40893,10.80511,2391.60803059273,712.07632846054,1
19517,2011,2341,2050,1123.6161,126.029608,27.928844,13.82235,13.979608,16.67163,16.92555,10.973066,11.033668,2391.60803059273,712.07632846054,1
19517,2012,2800,2400,2640,118.073066,10.029608,13.78596,14.10554,16.54069,17.17841,11.03128,11.032713,2391.60803059273,712.07632846054,1
19517,2013,4574,3183,2619.0999,47.834766,22.206304,14.56609,13.854155,17.26609,16.44489,11.866094,11.263419,2391.60803059273,712.07632846054,1
19532,2007,1219,1017,825,158.541243,77.949153,21.66768,20.989153,24.40565,23.48825,18.929718,18.490056,1010.20724801812,458.32926290538,0
19532,2008,1222,1087,785,229.647458,72.354802,21.25695,21.377401,24.11243,24.05559,18.401469,18.699209,1010.20724801812,458.32926290538,0
19532,2009,1234,1107,764,292.039548,192.831638,21.62384,22.230621,24.10192,24.99695,19.145989,19.464294,1010.20724801812,458.32926290538,0
19532,2010,1247,941,669,43.561582,26.511864,22.90011,21.345198,25.95989,24.29819,19.840339,18.392203,1010.20724801812,458.32926290538,0
19532,2011,1305,1216,729.6,110.887006,41.588701,21.35198,22.008362,24.08565,25.00633,18.618418,19.010395,1010.20724801812,458.32926290538,0
19532,2012,1766,1415,1259.75,205.419209,33.468927,21.77243,22.274915,24.70881,25.7426,18.836271,18.807232,1010.20724801812,458.32926290538,0
19532,2013,1841,1546,1258.4867,84.581921,31.145763,22.15356,21.65548,24.80949,24.34588,19.49774,18.965085,1010.20724801812,458.32926290538,0
19548,2007,5946,4577,5551,94.727273,66.722488,18.64928,18.009569,21.41388,20.42249,15.884689,15.596651,1754.89903846154,197.034866330291,1
19548,2008,6026,5724,6176,219.248804,74.574163,18.20861,18.3689,21.06794,20.97081,15.349282,15.766986,1754.89903846154,197.034866330291,1
19548,2009,6055,4930,5087,223.980861,100.009569,18.58182,19.202392,21.08134,21.9,16.082297,16.504785,1754.89903846154,197.034866330291,1
19548,2010,6085,5447,6074,15.090909,11.425837,20.02871,18.363636,23.10861,21.2,16.948804,15.527273,1754.89903846154,197.034866330291,1
19548,2011,6162,5516,5599.4941,120.205742,21.602871,18.33923,18.884211,21.03732,21.88421,15.641148,15.884211,1754.89903846154,197.034866330291,1
19548,2012,14795,4653,5118.2998,110.708134,16.052632,18.64306,19.084689,21.64306,22.31483,15.643062,15.854545,1754.89903846154,197.034866330291,1
19548,2013,8429,6965,5094.9224,55.038278,24.416268,19.22871,18.688995,21.92632,21.35407,16.5311,16.023923,1754.89903846154,197.034866330291,1
19585,2007,153,141,129,107.058527,35.828456,11.07164,10.246922,13.87164,12.78274,8.271645,7.7111,3112.33366935484,512.010339589015,1
19585,2008,166,132,107,241.669021,54.374369,10.56519,10.734813,13.50605,13.533,7.624319,7.93663,3112.33366935484,512.010339589015,1
19585,2009,188,125,97,293.077699,87.434914,11.01816,11.421796,13.61816,14.11826,8.418163,8.725328,3112.33366935484,512.010339589015,1
19585,2010,170,133,104,19.147326,7.265388,12.42523,10.7333,15.5222,13.74057,9.328254,7.726034,3112.33366935484,512.010339589015,1
19585,2011,170,123,95.8823,145.392533,30.965691,10.82936,11.048436,13.67457,14.02936,7.984157,8.067508,3112.33366935484,512.010339589015,1
19585,2012,182,130,136,151.273461,17.525732,10.87467,11.230878,13.69657,14.54914,8.052775,7.912815,3112.33366935484,512.010339589015,1
19585,2013,231,198,144.5976,67.327952,24.147326,11.58537,10.889203,14.28537,13.56902,8.885368,8.209384,3112.33366935484,512.010339589015,1
19622,2007,1457,1025,904,107.353535,50.858586,19.13485,18.412626,21.93485,20.95909,16.334848,15.866162,1673.39898989899,370.246875244635,1
19622,2008,1414,1260,988,241.505051,53.454545,18.70707,18.84798,21.60707,21.57424,15.807071,16.121717,1673.39898989899,370.246875244635,1
19622,2009,1425,1360,1020,270.439394,108.909091,19.11566,19.624242,21.66263,22.42424,16.568687,16.824242,1673.39898989899,370.246875244635,1
19622,2010,1426,1231,833,22.131313,13.035354,20.4298,18.777273,23.5298,21.77727,17.329798,15.777273,1673.39898989899,370.246875244635,1
19622,2011,1426,1134,767.5499,150.757576,27.510101,18.86111,19.352525,21.66111,22.43889,16.061111,16.266667,1673.39898989899,370.246875244635,1
19622,2012,1495,1425,1567.5,132.358586,20.085859,19.10455,19.55303,22.05859,22.98535,16.150505,16.120707,1673.39898989899,370.246875244635,1
19622,2013,1393,1095,801.1752,63.030303,22.222222,19.65152,19.057576,22.35152,21.75758,16.951515,16.357576,1673.39898989899,370.246875244635,1
19693,2007,30,25,41,113.784114,43.778004,11.95418,11.13279,14.75418,13.73279,9.154175,8.53279,3148.85539714868,614.998428292662,1
19693,2008,30,28,41,214.415479,43.283096,11.44358,11.583096,14.34358,14.46395,8.543585,8.70224,3148.85539714868,614.998428292662,1
19693,2009,30,26,36,254.631365,109.543788,11.91976,12.28167,14.48228,15.04318,9.35723,9.520163,3148.85539714868,614.998428292662,1
19693,2010,30,25,35,28.06721,13.488798,13.23381,11.597963,16.33381,14.70611,10.133809,8.489817,3148.85539714868,614.998428292662,1
19693,2011,115,5,4.738,159.98167,33.98778,11.70937,11.968432,14.60774,14.96843,8.810998,8.968432,3148.85539714868,614.998428292662,1
19693,2012,115,105,115.5,155.93279,27.486762,11.80122,12.159267,14.57515,15.65316,9.027495,8.665377,3148.85539714868,614.998428292662,1
19693,2013,230,164,134.784,72.350305,23.98167,12.43544,11.713035,15.13544,14.41303,9.735438,9.013035,3148.85539714868,614.998428292662,1
19698,2007,2963,2167,1796,87.998331,82.475793,20.81903,20.24975,23.48815,22.57613,18.149917,17.923372,1319.18333333333,414.46758057513,0
19698,2008,2793,2059,1519,173.519199,87.238731,20.39015,20.562604,23.19382,23.08013,17.586477,18.045075,1319.18333333333,414.46758057513,0
19698,2009,2692,2650,1869,197.717863,97.886477,20.71336,21.431386,23.1379,24.04073,18.288815,18.822204,1319.18333333333,414.46758057513,0
19698,2010,2834,1974,1526,13.898164,13.706177,22.24157,20.599165,25.21285,23.31119,19.270284,17.887145,1319.18333333333,414.46758057513,0
19698,2011,2974,1821,1407.7954,92.524207,16.48581,20.50835,21.120534,23.13923,24.07663,17.877462,18.164441,1319.18333333333,414.46758057513,0
19698,2012,2690,2615,1988.1711,98.407346,18.013356,20.88097,21.311185,23.80718,24.37513,17.954758,18.247245,1319.18333333333,414.46758057513,0
19698,2013,3528,2913,2024.9486,51.342237,27.287145,21.43272,20.93606,24.07028,23.49917,18.795159,18.372955,1319.18333333333,414.46758057513,0
19760,2007,632,458,449,101.04485,41.667774,13.31395,12.53887,16.11395,15.10831,10.513953,9.969435,2761.28336079077,553.527594128742,1
19760,2008,633,575,501,200.606312,48.682724,12.80382,12.966611,15.70382,15.73688,9.903821,10.196346,2761.28336079077,553.527594128742,1
19760,2009,753,458,382,235.395349,94.714286,13.26628,13.720432,15.86628,16.51894,10.666279,10.921927,2761.28336079077,553.527594128742,1
19760,2010,639,550,425,19.717608,10.172757,14.62641,12.965781,17.72641,15.99568,11.526412,9.93588,2761.28336079077,553.527594128742,1
19760,2011,745,695,521.25,167.563123,27.388704,13.02807,13.378571,15.83405,16.40316,10.222093,10.353987,2761.28336079077,553.527594128742,1
19760,2012,805,775,697.5,132.327243,19.041528,13.17691,13.59701,16.07326,17.00831,10.280565,10.185714,2761.28336079077,553.527594128742,1
19760,2013,911,760,625.5659,62.385382,21.878738,13.82508,13.176578,16.52508,15.87658,11.125083,10.476578,2761.28336079077,553.527594128742,1
19780,2007,3133,2141,1700,127.523913,132.106522,18.59109,18.01087,21.17978,20.25435,16.002391,15.767391,1608.40043290043,339.274218719728,1
19780,2008,3201,3018,2132,176.382609,116.397826,18.12913,18.245435,20.80935,20.63022,15.448913,15.860652,1608.40043290043,339.274218719728,1
19780,2009,3228,3050,2061,226.945652,181.604348,18.47413,19.153261,20.80804,21.68891,16.140217,16.617609,1608.40043290043,339.274218719728,1
19780,2010,3256,2319,1467,27.895652,24.952174,19.90043,18.347174,22.77348,20.95,17.027391,15.744348,1608.40043290043,339.274218719728,1
19780,2011,3278,2139,1353.2679,79.143478,26.036957,18.24174,18.83087,20.76891,21.69826,15.714565,15.963478,1608.40043290043,339.274218719728,1
19780,2012,3765,2280,2508,190.421739,32.154348,18.645,19.087826,21.56761,22.10261,15.722391,16.073043,1608.40043290043,339.274218719728,1
19780,2013,3149,2276,1956.3591,72.104348,40.028261,19.13196,18.686739,21.66739,21.17326,16.596522,16.200217,1608.40043290043,339.274218719728,1
19785,2007,899,820,474,112.057325,48.305732,19.19299,18.471338,21.99299,21.07134,16.392994,15.871338,1662.83974358974,580.093791046117,1
19785,2008,947,638,328,264.866242,46.853503,18.76624,18.895541,21.66624,21.68471,15.866242,16.106369,1662.83974358974,580.093791046117,1
19785,2009,953,762,375,292.917197,115.382166,19.17452,19.682166,21.67452,22.48217,16.674522,16.882166,1662.83974358974,580.093791046117,1
19785,2010,958,836,387,27.019108,15.471338,20.45478,18.849045,23.55478,21.88535,17.354777,15.812739,1662.83974358974,580.093791046117,1
19785,2011,1358,771,356.9941,160.751592,28.904459,18.91083,19.440764,21.71083,22.44076,16.110828,16.440764,1662.83974358974,580.093791046117,1
19785,2012,1339,1239,619.5,138.719745,23.057325,19.19809,19.666242,22.09809,23.16624,16.298089,16.166242,1662.83974358974,580.093791046117,1
19785,2013,1282,1066,584.6866,64.050955,21.515924,19.69172,19.099363,22.39172,21.79936,16.99172,16.399363,1662.83974358974,580.093791046117,1
19807,2007,3737,3094,4035,107.619658,57.816239,18.52564,17.823504,21.32564,20.3235,15.725641,15.323504,1744.34334763949,177.984362595145,1
19807,2008,3610,2641,3064,262.24359,62.217949,18.08632,18.235897,20.98632,20.9359,15.186325,15.535897,1744.34334763949,177.984362595145,1
19807,2009,3770,2500,2774,287.491453,110.623932,18.4953,19.031197,21.03846,21.82479,15.952137,16.237607,1744.34334763949,177.984362595145,1
19807,2010,3640,2441,2473,20.521368,12.92735,19.83803,18.186325,22.93803,21.15897,16.738034,15.213675,1744.34334763949,177.984362595145,1
19807,2011,3727,2499,2282.1572,143.534188,26.884615,18.23932,18.74188,21.02265,21.82863,15.455983,15.655128,1744.34334763949,177.984362595145,1
19807,2012,5044,570,627,130.247863,19.008547,18.49487,18.949145,21.49188,22.34915,15.497863,15.549145,1744.34334763949,177.984362595145,1
19807,2013,4687,3860,3176.3398,63.401709,23.179487,19.05427,18.481624,21.75427,21.18162,16.354274,15.781624,1744.34334763949,177.984362595145,1
19821,2007,1786,1216,861,78.38986,49.323427,13.12745,12.398252,15.88671,14.79825,10.368182,9.998252,2761.06445993031,606.336043159094,1
19821,2008,1842,1497,944,171.403846,69.818182,12.58566,12.813636,15.50769,15.49458,9.663636,10.132692,2761.06445993031,606.336043159094,1
19821,2009,1863,1727,1041,191.743007,62.788462,12.99353,13.604021,15.52605,16.26469,10.461014,10.943531,2761.06445993031,606.336043159094,1
19821,2010,1884,1378,848,10.723776,8.503497,14.6222,12.898252,17.70507,15.70752,11.539336,10.088986,2761.06445993031,606.336043159094,1
19821,2011,1884,1272,782.5787,134.006993,17.106643,12.84038,13.202622,15.59003,16.20262,10.090734,10.202622,2761.06445993031,606.336043159094,1
19821,2012,388,366,402.6,83.582168,11.972028,13.01556,13.424301,15.8986,16.51259,10.132517,10.336014,2761.06445993031,606.336043159094,1
19821,2013,2595,2232,1734.8983,42.519231,21.811189,13.74143,13.127797,16.44143,15.7278,11.041434,10.527797,2761.06445993031,606.336043159094,1
19824,2007,285,244,183,88.167373,37.540254,13.05424,12.287924,15.85424,14.78792,10.254237,9.787924,2883.36708860759,640.843264037738,1
19824,2008,398,354,236,210.154661,55.048729,12.55169,12.734746,15.4875,15.46928,9.616102,10.000212,2883.36708860759,640.843264037738,1
19824,2009,410,182,116,230.508475,73.90678,12.98496,13.480932,15.58453,16.18093,10.385381,10.780932,2883.36708860759,640.843264037738,1
19824,2010,399,366,235,13.512712,6.705508,14.43941,12.74089,17.53941,15.70699,11.339407,9.774788,2883.36708860759,640.843264037738,1
19824,2011,399,337,216.6432,148.622881,23.298729,12.78008,13.107203,15.57966,16.1072,9.980508,10.107203,2883.36708860759,640.843264037738,1
19824,2012,99,80,88,113.891949,13.192797,12.91017,13.307415,15.81123,16.59195,10.009322,10.022881,2883.36708860759,640.843264037738,1
19824,2013,576,491,359.1826,53.597458,20.923729,13.59725,12.952754,16.29725,15.65275,10.897246,10.252754,2883.36708860759,640.843264037738,1
20001,2007,4621,4621,2400,60.802167,183.71569,23.82524,23.229635,27.42444,26.12516,20.226043,20.334209,675.887326772444,917.984267438844,0
20001,2008,4621,4621,3234.7,29.485353,170.385433,23.32887,22.763343,27.28798,25.72215,19.369783,19.804555,675.887326772444,917.984267438844,0
20001,2009,4621,4621,2310.5,28.616774,68.558587,23.08818,24.151104,26.12925,27.12745,20.047111,21.174759,675.887326772444,917.984267438844,0
20001,2010,3612,3612,2528.3999,48.691613,141.483748,24.96459,24.165108,28.21515,27.3314,21.714045,20.998816,675.887326772444,917.984267438844,0
20001,2011,3950,3333,1999.8,20.047352,127.534912,22.9757,24.484611,26.03716,28.15088,19.914266,20.818359,675.887326772444,917.984267438844,0
20001,2012,3951,3400,2040,40.369181,119.97191,23.90714,24.064988,27.3009,27.46176,20.513403,20.668258,675.887326772444,917.984267438844,0
20001,2013,4221,3656,1625.5015,40.179575,43.909912,24.22518,24.255036,27.02626,27.55538,21.424137,20.954695,675.887326772444,917.984267438844,0
20011,2007,960,960,540,71.889423,174.85,25.91529,25.824519,28.97442,28.71625,22.856154,22.932788,315.914811229429,414.758793851229,0
20011,2008,960,960,576,56.160577,164.8375,25.05558,25.187308,28.25567,28.36077,21.855481,22.013942,315.914811229429,414.758793851229,0
20011,2009,960,960,576,103.108654,42.808654,25.50442,26.702692,28.34981,29.93577,22.659038,23.469615,315.914811229429,414.758793851229,0
20011,2010,900,900,450,45.143269,88.832692,27.40798,26.438462,30.59981,29.53317,24.216154,23.34375,315.914811229429,414.758793851229,0
20011,2011,984,900,450,69.805769,110.521154,25.3749,26.837308,28.1749,30.69202,22.574904,22.982596,315.914811229429,414.758793851229,0
20011,2012,1020,900,936,36.148077,54.790385,26.32779,26.696635,29.32779,30.29058,23.327788,23.102692,315.914811229429,414.758793851229,0
20011,2013,1235,968,717.4418,60.805769,71.685577,26.79837,26.795577,29.51548,30.2476,24.08125,23.343558,315.914811229429,414.758793851229,0
20013,2007,5067,5067,3040,58.320058,163.362284,23.33321,22.777399,26.72476,25.6702,19.941651,19.884597,850.621647509579,951.519885512589,0
20013,2008,5067,5067,2533.5,30.848369,114.403551,22.89995,22.257821,26.694,25.25782,19.105902,19.257821,850.621647509579,951.519885512589,0
20013,2009,5067,5067,2533.5,44.611324,51.268234,22.67639,23.632869,25.57394,26.6024,19.778935,20.663388,850.621647509579,951.519885512589,0
20013,2010,5543,5282,2641,48.099328,97.46833,24.57207,23.736852,27.72423,26.9368,21.419962,20.5369,850.621647509579,951.519885512589,0
20013,2011,6093,5543,1108.6,26.949136,92.152591,22.58642,24.048273,25.55552,27.84467,19.61737,20.251871,850.621647509579,951.519885512589,0
20013,2012,5753,5282,6338.3999,40.973129,104.805662,23.47265,23.624088,26.67802,27.1763,20.267274,20.071881,850.621647509579,951.519885512589,0
20013,2013,6720,5372,3184.8074,35.023033,33.93762,23.85869,23.712236,26.58925,27.08613,21.128119,20.33834,850.621647509579,951.519885512589,0
20045,2007,450,450,280,61.154696,171.214779,24.38923,23.876243,27.64448,26.68529,21.133978,21.067196,661.269896193772,702.027119625792,0
20045,2008,450,450,270,37.399171,119.481354,23.93398,23.30076,27.58612,26.30076,20.281906,20.30076,661.269896193772,702.027119625792,0
20045,2009,450,450,225,58.874309,53.139503,23.80166,24.725276,26.63605,27.67901,20.967265,21.771547,661.269896193772,702.027119625792,0
20045,2010,450,450,225,53.43232,100.29489,25.65173,24.797859,28.73978,27.9951,22.563674,21.600622,661.269896193772,702.027119625792,0
20045,2011,492,450,225,34.037983,95.947514,23.70387,25.151727,26.62327,28.9422,20.78453,21.361257,661.269896193772,702.027119625792,0
20045,2012,492,450,337.5,47.132597,110.674724,24.63916,24.756492,27.76271,28.32265,21.515746,21.190331,661.269896193772,702.027119625792,0
20045,2013,794,668,494.6436,39.599448,41.319061,24.95124,24.77797,27.59606,28.14441,22.306423,21.411533,661.269896193772,702.027119625792,0
20175,2007,263,263,163,60.917076,195.139435,26.91628,26.249877,30.00989,28.9812,23.822789,23.518673,173.827076923077,307.61011325817,0
20175,2008,263,263,170,63.333538,160.452703,26.35682,25.638698,29.83022,28.56456,22.883477,22.712899,173.827076923077,307.61011325817,0
20175,2009,263,263,131.5,66.422604,58.21683,26.68827,27.260995,29.57893,30.24539,23.797604,24.276658,173.827076923077,307.61011325817,0
20175,2010,269,269,161.4,58.460074,130.737101,28.09509,27.090786,31.04601,30.13403,25.144226,24.047604,173.827076923077,307.61011325817,0
20175,2011,294,269,134.5,38.759214,126.972973,26.46486,27.536548,29.3605,31.16474,23.569226,23.908354,173.827076923077,307.61011325817,0
20175,2012,295,272,136,44.874693,124.233415,27.65375,27.17199,30.81357,30.54042,24.49398,23.803563,173.827076923077,307.61011325817,0
20175,2013,255,227,117.694,52.738943,74.169533,27.46536,27.232064,29.94693,30.46437,24.983784,23.999816,173.827076923077,307.61011325817,0
20178,2007,362,362,170,60.250753,180.167922,26.57455,25.946235,29.73773,28.74623,23.41137,23.146235,271.329571106095,533.679608410914,0
20178,2008,362,362,181,52.89759,136.046687,26.06099,25.336973,29.6125,28.31973,22.509563,22.354217,271.329571106095,533.679608410914,0
20178,2009,362,362,181,63.420181,52.858434,26.19691,26.903464,29.07349,29.90346,23.320331,23.903464,271.329571106095,533.679608410914,0
20178,2010,362,362,162.9,56.646837,112.286898,27.76167,26.803991,30.7695,29.93208,24.75384,23.675904,271.329571106095,533.679608410914,0
20178,2011,396,362,181,36.088855,108.926958,26.01928,27.248343,28.93245,30.98991,23.106175,23.506777,271.329571106095,533.679608410914,0
20178,2012,496,362,271.5,46.77259,115.32756,27.15324,26.861295,30.30858,30.35038,23.997967,23.372214,271.329571106095,533.679608410914,0
20178,2013,84,80,44.5937,46.057982,59.112952,27.12191,26.898419,29.67748,30.19925,24.56634,23.59759,271.329571106095,533.679608410914,0
20228,2007,325,325,195,58.715877,183.659239,25.10826,24.668895,28.14197,27.4689,22.074559,21.868895,507.179035250464,550.817180082381,0
20228,2008,325,325,195,55.590529,142.06221,24.5402,24.013092,27.96054,27.01291,21.11987,21.013278,507.179035250464,550.817180082381,0
20228,2009,333,333,199.8,76.258124,49.967502,24.71764,25.548375,27.49554,28.54838,21.939833,22.548375,507.179035250464,550.817180082381,0
20228,2010,266,195,117,56.164345,105.869081,26.41968,25.486815,29.41968,28.63138,23.419684,22.342247,507.179035250464,550.817180082381,0
20228,2011,291,200,120,42.912721,100.620241,24.58514,25.907614,27.42553,29.70056,21.744754,22.11467,507.179035250464,550.817180082381,0
20228,2012,491,250,125,50.896936,106.741876,25.61532,25.570009,28.66165,29.13129,22.568988,22.008728,507.179035250464,550.817180082381,0
20228,2013,443,326,145.0741,50.377902,59.083565,25.76202,25.570288,28.26602,28.91968,23.258032,22.220891,507.179035250464,550.817180082381,0
20310,2007,160,160,104,96.275862,194.482759,19.55172,19.573563,22.6023,22.57356,16.501149,16.573563,1345.93103448276,117.808653796665,0
20310,2008,160,160,96,79.275862,202.747126,18.65632,18.871264,21.85632,22.17011,15.456322,15.572414,1345.93103448276,117.808653796665,0
20310,2009,110,110,77,171.45977,54,19.02644,20.304598,21.82644,23.6069,16.226437,17.002299,1345.93103448276,117.808653796665,0
20310,2010,120,110,55,61.758621,114.264368,21.12529,20.157471,24.40115,23.38851,17.849425,16.926437,1345.93103448276,117.808653796665,0
20310,2011,295,270,81,115.333333,126.436782,18.91379,20.454023,21.71379,24.52989,16.113793,16.378161,1345.93103448276,117.808653796665,0
20310,2012,295,119,89.25,65.436782,70.37931,19.70805,20.345977,22.70805,24.18851,16.708046,16.503448,1345.93103448276,117.808653796665,0
20310,2013,121,114,67.4137,88.310345,94.471264,20.44483,20.396552,23.23448,23.99655,17.655172,16.796552,1345.93103448276,117.808653796665,0
20383,2007,107,97,58,57.556375,176.239199,26.15659,25.961222,29.11212,28.78462,23.201159,23.137829,259.886195995785,331.31821120666,0
20383,2008,140,80,64,54.206533,156.279241,25.41349,25.313383,28.6353,28.38999,22.191781,22.236776,259.886195995785,331.31821120666,0
20383,2009,170,80,64,87.910432,45.472076,25.8079,26.861328,28.58051,29.97323,23.0353,23.74942,259.886195995785,331.31821120666,0
20383,2010,173,170,136,45.832455,98.703899,27.59947,26.64942,30.6294,29.72645,24.569547,23.572392,259.886195995785,331.31821120666,0
20383,2011,186,90,72,56.98314,105.590095,25.67471,27.104426,28.47471,30.89178,22.87471,23.317071,259.886195995785,331.31821120666,0
20383,2012,186,100,100,39.932561,74.334036,26.69199,26.880822,29.68683,30.41538,23.697155,23.346259,259.886195995785,331.31821120666,0
20383,2013,144,117,86.757,56.437302,66.142255,26.96228,26.927819,29.50748,30.31718,24.417071,23.538567,259.886195995785,331.31821120666,0
20400,2007,1200,1050,650,62.307436,187.667037,24.92575,24.444395,28.09046,27.2444,21.761043,21.644395,582.582502768549,668.890673791377,0
20400,2008,1200,1200,600,44.397336,130.510544,24.44029,23.822752,27.99856,26.82275,20.882131,20.822752,582.582502768549,668.890673791377,0
20400,2009,1200,1200,600,68.883463,52.776915,24.40477,25.297558,27.2131,28.28513,21.596448,22.309989,582.582502768549,668.890673791377,0
